"sample_name"	"sample_id"	"collection_label"	"project_name"	"site_code"	"site_name"	"accessioned"	"sample_type"	"habitat"	"host"	"trophic"	"site_type"	"metadata"	"latitude_deg"	"longitude_deg"	"empo_1"	"empo_2"	"empo_3"	"env_material"	"env_feature"	"env_biome"	"enve_biom_0"	"envo_biom_1e"	"envo_biome_2"	"envo_biome_3"	"PI"	"Processing"	"common_name"	"family"	"genus"	"species"	"taxonomy_info"	"collection_timestamp"	"geo_loc_name"
117	"WMEA_00117_No_2"	"RockSwab2-2"	"Keck"	"02"	"Confluence"	"Yes"	"RockSwab"	"Terrestrial"	"Nonhost"	"Environmental"	"Core Waimea"	NA	21.63094	-158.04771	"Free-living"	"Non-saline"	"Surface (non-saline)"	"biofilm material"	"biofilm"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Anthony"	NA	"RockSwab"	NA	NA	NA	NA	"2018-04-10"	"Waimea Valley"
2760	"WMEA_02760_No_M5"	"RockSwab2C-M5"	"Keck"	"M5"	"ThreeTablesBeach"	"Yes"	"MarineRockSwab"	"Marine"	"Nonhost"	"Environmental"	"Core Waimea"	"Collected by Mike Martinelli"	21.64499	-158.06658	"Free-living"	"Saline"	"Surface (saline)"	"biofilm material"	"biofilm"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Craig"	NA	"MarineRockSwab"	NA	NA	NA	NA	"2019-06-21"	"Waimea Valley"
1706	"WMEA_01706_An_4"	"TerrestrialGastropodC-4"	"Keck"	"04"	"DrumRoad"	"Yes"	"TerrestrialGastropod"	"Terrestrial"	"Animal"	"Detritivore"	"Core Waimea"	"paropeus snail"	21.6203	-158.01466	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Matt"	"Dissect"	"Snail"	"Achatinidae"	"Paropeas"	NA	"ask for species help"	"2018-05-22"	"Waimea Valley"
281	"WMEA_00281_Pl_5"	"MonocotLeafB-5"	"Keck"	"05"	"Estuary"	"Yes"	"MonocotLeaf"	"Terrestrial"	"Plant"	"PrimaryProducer"	"Core Waimea"	"need ID Photo voucher"	21.63696	-158.05855	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Anthony"	"Freeze Dry"	"Monocot Plant"	NA	NA	NA	"what kind of monocot?"	"2018-04-23"	"Waimea Valley"
573	"WMEA_00573_No_3"	"POMFineA-3"	"Keck"	"03"	"Waterfall"	"Yes"	"DNetFinePOM"	"Riverine"	"Nonhost"	"Environmental"	"Core Waimea"	NA	21.62997	-158.04263	"Free-living"	"Non-saline"	"Sediment (non-saline)"	"organic material"	"biofilm"	"Small river biome"	"biome"	"aquatic biome"	"freshwater biome"	"freshwater river biome"	"Craig"	"Freeze Dry"	"DNetFinePOM"	NA	NA	NA	NA	"2018-07-05"	"Waimea Valley"
175	"WMEA_00175_No_2"	"SoilDeepC-2"	"Keck"	"02"	"Confluence"	"Yes"	"SoilDeep"	"Terrestrial"	"Nonhost"	"Environmental"	"Core Waimea"	NA	21.63094	-158.04771	"Free-living"	"Non-saline"	"Soil (non-saline)"	"soil"	"tropical soil "	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Nhu"	"Weigh"	"SoilDeep"	NA	NA	NA	NA	"2018-04-11"	"Waimea Valley"
979	"WMEA_00979_Pl_6"	"MossC"	"Keck"	"06"	"Beach"	"Yes"	"MossThallus"	"Terrestrial"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Flat leaf, crawl/spreads"	21.64051	-158.06264	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Nicole"	"Freeze Dry"	"Moss"	NA	NA	NA	"what kind of moss?"	"2018-11-08"	"Waimea Valley"
1289	"WMEA_01289_An_2"	"EmergenceA-2-4"	"Keck"	"02"	"Confluence"	"Yes"	"WoodArthropod"	"Terrestrial"	"Animal"	"Environmental"	"Core Waimea"	"Ambrosia Beetle, 1 beetle"	21.63094	-158.04771	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Nhu"	"Sort"	"Beetle"	"Scolytidnae or Platypodinae"	NA	NA	"what kind of ambrosia beetle?"	"2018-04-30"	"Waimea Valley"
1018	"WMEA_01018_An_6"	"MosquitoC"	"Keck"	"06"	"Beach"	"No"	"Mosquito"	"Terrestrial"	"Animal"	"Carnivore"	"Core Waimea"	NA	21.64051	-158.06264	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Matt"	NA	"Mosquito"	"Culicidae"	NA	NA	"what kind of mosquito?"	"2018-11-08"	"Waimea Valley"
2758	"WMEA_02758_No_M5"	"RockSwab2A-M5"	"Keck"	"M5"	"ThreeTablesBeach"	"Yes"	"MarineRockSwab"	"Marine"	"Nonhost"	"Environmental"	"Core Waimea"	"Collected by Mike Martinelli"	21.64499	-158.06658	"Free-living"	"Saline"	"Surface (saline)"	"biofilm material"	"biofilm"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Craig"	NA	"MarineRockSwab"	NA	NA	NA	NA	"2019-06-21"	"Waimea Valley"
118	"WMEA_00118_No_2"	"RockSwab3-2"	"Keck"	"02"	"Confluence"	"Yes"	"RockSwab"	"Terrestrial"	"Nonhost"	"Environmental"	"Core Waimea"	NA	21.63094	-158.04771	"Free-living"	"Non-saline"	"Surface (non-saline)"	"biofilm material"	"biofilm"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Anthony"	NA	"RockSwab"	NA	NA	NA	NA	"2018-04-10"	"Waimea Valley"
1312	"WMEA_01312_An_5"	"EmergenceF-5"	"Keck"	"05"	"Estuary"	"Yes"	"WoodArthropod"	"Terrestrial"	"Animal"	"Environmental"	"Core Waimea"	"Armored Mite, C-5-4"	21.63696	-158.05855	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Nhu"	"Sort"	"Mite"	NA	NA	NA	"what kind of armored mite?"	"2018-04-23"	"Waimea Valley"
2620	"WMEA_02620_No_M3"	"RockSwab1C-M3"	"Keck"	"M3"	"UppersBeach"	"Yes"	"MarineRockSwab"	"Marine"	"Nonhost"	"Environmental"	"Core Waimea"	"Collected by Martinelli"	21.63892	-158.07127	"Free-living"	"Saline"	"Surface (saline)"	"biofilm material"	"biofilm"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Craig"	NA	"MarineRockSwab"	NA	NA	NA	NA	"2019-06-20"	"Waimea Valley"
1290	"WMEA_01290_An_2"	"EmergenceB-2-1"	"Keck"	"02"	"Confluence"	"Yes"	"WoodArthropod"	"Terrestrial"	"Animal"	"Environmental"	"Core Waimea"	"Ambrosia Beetle, 1 beetle"	21.63094	-158.04771	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Nhu"	"Sort"	"Beetle"	"Scolytidnae or Platypodinae"	NA	NA	"what kind of ambrosia beetle?"	"2018-07-02"	"Waimea Valley"
1299	"WMEA_01299_An_3"	"EmergenceE-3"	"Keck"	"03"	"Waterfall"	"Yes"	"WoodArthropod"	"Terrestrial"	"Animal"	"Environmental"	"Core Waimea"	"Armored Mite, B-3-1, 4 mites"	21.62997	-158.04263	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Nhu"	"Sort"	"Mite"	NA	NA	NA	"what kind of armored mite?"	"2018-04-18"	"Waimea Valley"
2696	"WMEA_02696_No_M4"	"RockSwab3B-M4"	"Keck"	"M4"	"TwinRocks"	"Yes"	"MarineRockSwab"	"Marine"	"Nonhost"	"Environmental"	"Core Waimea"	NA	21.63677	-158.07189	"Free-living"	"Saline"	"Surface (saline)"	"biofilm material"	"biofilm"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Craig"	NA	"MarineRockSwab"	NA	NA	NA	NA	"2019-06-20"	"Waimea Valley"
193	"WMEA_00193_Pl_3"	"DicotRootB-3"	"Keck"	"03"	"Waterfall"	"Yes"	"DicotRoot"	"Terrestrial"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Morinda citrifolia"	21.62997	-158.04263	"Host-associated"	"Plant"	"Plant rhizosphere"	"organic material"	"plant-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Nicole"	"Freeze Dry"	"Dicot Plant"	"Rubiaceae"	"Morinda"	"citrifolia"	NA	"2018-04-16"	"Waimea Valley"
1115	"WMEA_01115_No_2"	"CMAIKI-150006"	"JoshMS"	"02"	"Confluence"	"No"	"WaterNonSaline"	"Riverine"	"Nonhost"	"Environmental"	"Core Waimea"	"See josh spreadsheet"	21.63094	-158.04771	"Free-living"	"Non-saline"	"Water (non-saline)"	"water"	"river"	"Small river biome"	"biome"	"aquatic biome"	"freshwater biome"	"freshwater river biome"	"Kiana"	"Filter"	"WaterNonSaline"	NA	NA	NA	NA	"2018-03-06"	"Waimea Valley"
645	"WMEA_00645_No_4"	"RiverSedimentA-4"	"Keck"	"04"	"DrumRoad"	"No"	"RiverSediment"	"Riverine"	"Nonhost"	"Environmental"	"Core Waimea"	NA	21.6203	-158.01466	"Free-living"	"Non-saline"	"Sediment (non-saline)"	"sediment"	"sediment"	"Small river biome"	"biome"	"aquatic biome"	"freshwater biome"	"freshwater river biome"	"Craig"	"Weigh"	"RiverSediment"	NA	NA	NA	NA	"2018-07-31"	"Waimea Valley"
92	"WMEA_00092_Pl_2"	"DicotFruitA-2"	"Keck"	"02"	"Confluence"	"Yes"	"DicotFruit"	"Terrestrial"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Brunfelsia sp."	21.63094	-158.04771	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Anthony"	"Freeze Dry"	"Dicot Plant"	"Solanaceae"	"Brunfelsia"	NA	"ask for species help"	"2018-04-10"	"Waimea Valley"
2619	"WMEA_02619_No_M3"	"RockSwab1B-M3"	"Keck"	"M3"	"UppersBeach"	"Yes"	"MarineRockSwab"	"Marine"	"Nonhost"	"Environmental"	"Core Waimea"	"Collected by Martinelli"	21.63892	-158.07127	"Free-living"	"Saline"	"Surface (saline)"	"biofilm material"	"biofilm"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Craig"	NA	"MarineRockSwab"	NA	NA	NA	NA	"2019-06-20"	"Waimea Valley"
640	"WMEA_00640_Pl_4"	"MacroAlgaB-4"	"Keck"	"04"	"DrumRoad"	"No"	"MacroAlga"	"Riverine"	"Plant"	"PrimaryProducer"	"Core Waimea"	NA	21.6203	-158.01466	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"Small river biome"	"biome"	"aquatic biome"	"freshwater biome"	"marine benthic biome"	"Craig"	"Freeze Dry"	"Algae"	NA	NA	NA	"what kind of algae?"	"2018-07-31"	"Waimea Valley"
2582	"WMEA_02582_No_7"	"RockSwabB"	"Keck"	"07"	"Ridge"	"Yes"	"RockSwab"	"Terrestrial"	"Nonhost"	"Environmental"	"Core Waimea"	NA	21.59049	-157.95499	"Free-living"	"Non-saline"	"Surface (non-saline)"	"biofilm material"	"biofilm"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Anthony"	NA	"RockSwab"	NA	NA	NA	NA	"2019-06-20"	"Waimea Valley"
429	"WMEA_00429_No_4"	"SoilDeepB-4"	"Keck"	"04"	"DrumRoad"	"Yes"	"SoilDeep"	"Terrestrial"	"Nonhost"	"Environmental"	"Core Waimea"	NA	21.6203	-158.01466	"Free-living"	"Non-saline"	"Soil (non-saline)"	"soil"	"tropical soil "	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Nhu"	"Weigh"	"SoilDeep"	NA	NA	NA	NA	"2018-05-21"	"Waimea Valley"
585	"WMEA_00585_An_5"	"StreamInvertB-5"	"Keck"	"05"	"Estuary"	"No"	"StreamInvertebrate"	"Riverine"	"Animal"	"Herbivore"	"Core Waimea"	NA	21.63696	-158.05855	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	"Small river biome"	"biome"	"aquatic biome"	"freshwater biome"	"freshwater river biome"	"Craig"	NA	"Worm"	NA	NA	NA	"what kind of invert?"	"2018-07-13"	"Waimea Valley"
530	"WMEA_00530_No_2"	"FastSwabF-2"	"Keck"	"02"	"Confluence"	"Yes"	"RiverRockSwab"	"Riverine"	"Nonhost"	"Environmental"	"Core Waimea"	NA	21.63094	-158.04771	"Free-living"	"Non-saline"	"Surface (non-saline)"	"biofilm material"	"biofilm"	"Small river biome"	"biome"	"aquatic biome"	"freshwater biome"	"freshwater river biome"	"Craig"	NA	"RiverRockSwab"	NA	NA	NA	NA	"2018-07-06"	"Waimea Valley"
150	"WMEA_00150_An_2"	"LitterArthroD-2"	"Keck"	"02"	"Confluence"	"No"	"LitterArthro"	"Terrestrial"	"Animal"	"Multiple"	"Core Waimea"	"Lawn shrimp, B-2-1"	21.63094	-158.04771	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Nhu"	"Sort"	"Lawn Shrimp"	"Talitridae"	"Arcitalitrus"	"sylvaticus"	NA	"2018-04-11"	"Waimea Valley"
1005	"WMEA_01005_Pl_6"	"DicotStemB"	"Keck"	"06"	"Beach"	"Yes"	"DicotStem"	"Terrestrial"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Leucaena leucocephala"	21.64051	-158.06264	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Anthony"	"Freeze Dry"	"Dicot Plant"	"Fabaceae"	"Leucana"	"leucocephala"	NA	"2018-11-08"	"Waimea Valley"
366	"WMEA_00366_Pl_4"	"MonocotLeafB-4"	"Keck"	"04"	"DrumRoad"	"Yes"	"MonocotLeaf"	"Terrestrial"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Setaria palmifolia"	21.6203	-158.01466	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Anthony"	"Freeze Dry"	"Monocot Plant"	"Poaceae"	"Setaria"	"palmifolia"	NA	"2018-05-22"	"Waimea Valley"
2953	"WMEA_02953_An_6"	"StreamInvertE"	"Keck"	"06"	"Beach"	"Yes"	"StreamInvertebrate"	"Riverine"	"Animal"	"Herbivore"	"Core Waimea"	"amphipod"	21.64051	-158.06264	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	"Small river biome"	"biome"	"aquatic biome"	"freshwater biome"	"freshwater river biome"	"Craig"	NA	"Lawn shrimp"	NA	NA	NA	"what kind of amphipod?"	"2019-07-03"	"Waimea Valley"
1052	"WMEA_01052_Pl_2"	"DicotRhizomeB-2"	"Keck"	"02"	"Confluence"	"Yes"	"DicotRhizome"	"Terrestrial"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Clarija eurganea"	21.63094	-158.04771	"Host-associated"	"Plant"	"Plant rhizosphere"	"organic material"	"plant-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Nicole"	"Freeze Dry"	"Dicot Plant"	NA	"Clarija"	"eurganea"	"can't find this name online"	"2018-04-10"	"Waimea Valley"
538	"WMEA_00538_Pl_2"	"MacroAlgaB-2"	"Keck"	"02"	"Confluence"	"Yes"	"MacroAlga"	"Riverine"	"Plant"	"PrimaryProducer"	"Core Waimea"	NA	21.63094	-158.04771	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"Small river biome"	"biome"	"aquatic biome"	"freshwater biome"	"marine benthic biome"	"Craig"	"Freeze Dry"	"Algae"	NA	NA	NA	"what kind of algae?"	"2018-07-06"	"Waimea Valley"
470	"WMEA_00470_Fu_5"	"MushroomC-5"	"Keck"	"05"	"Estuary"	"Yes"	"Mushroom"	"Terrestrial"	"Fungus"	"Decomposer"	"Core Waimea"	"need ID Photo voucher"	21.63696	-158.05855	"Host-associated"	"Fungus"	"Fungus corpus"	"organic material"	"animal-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Anthony"	"Freeze Dry"	"Mushroom"	NA	NA	NA	"what kind of mushroom?"	"2018-04-23"	"Waimea Valley"
586	"WMEA_00586_An_5"	"StreamInvertC-5"	"Keck"	"05"	"Estuary"	"No"	"StreamInvertebrate"	"Riverine"	"Animal"	"Herbivore"	"Core Waimea"	NA	21.63696	-158.05855	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	"Small river biome"	"biome"	"aquatic biome"	"freshwater biome"	"freshwater river biome"	"Craig"	NA	"Worm"	NA	NA	NA	"what kind of invert?"	"2018-07-13"	"Waimea Valley"
2761	"WMEA_02761_No_M5"	"RockSwab3A-M5"	"Keck"	"M5"	"ThreeTablesBeach"	"Yes"	"MarineRockSwab"	"Marine"	"Nonhost"	"Environmental"	"Core Waimea"	"Collected by Mike Martinelli"	21.64499	-158.06658	"Free-living"	"Saline"	"Surface (saline)"	"biofilm material"	"biofilm"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Craig"	NA	"MarineRockSwab"	NA	NA	NA	NA	"2019-06-21"	"Waimea Valley"
228	"WMEA_00228_Pl_3"	"MossC-3"	"Keck"	"03"	"Waterfall"	"Yes"	"MossThallus"	"Terrestrial"	"Plant"	"PrimaryProducer"	"Core Waimea"	"need ID Photo voucher"	21.62997	-158.04263	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Nicole"	"Freeze Dry"	"Moss"	NA	NA	NA	"what kind of moss?"	"2018-04-16"	"Waimea Valley"
2828	"WMEA_02828_No_M6"	"RockSwab1B-M6"	"Keck"	"M6"	"SharksCove"	"Yes"	"MarineRockSwab"	"Marine"	"Nonhost"	"Environmental"	"Core Waimea"	NA	21.64884	-158.06567	"Free-living"	"Saline"	"Surface (saline)"	"biofilm material"	"biofilm"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Craig"	NA	"MarineRockSwab"	NA	NA	NA	NA	"2019-06-21"	"Waimea Valley"
1108	"WMEA_01108_An_M2"	"InvertType4A-M2-out"	"Keck"	"M2"	"OutsideRocks"	"Yes"	"MarineInvert"	"Marine"	"Animal"	"Unknown"	"Core Waimea"	"Tripneustestes sp outer shell"	21.63852	-158.07061	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	"marine benthic biome"	"biome"	"aquatic biome"	"marine biome"	"marine benthic biome"	"Craig"	"Freeze Dry"	"Urchin"	"Toxopneustidae"	"Tripneustes"	NA	"ask for species help"	"2018-10-25"	"Waimea Valley"
422	"WMEA_00422_No_4"	"SoilShallowA-4"	"Keck"	"04"	"DrumRoad"	"Yes"	"SoilShallow"	"Terrestrial"	"Nonhost"	"Environmental"	"Core Waimea"	NA	21.6203	-158.01466	"Free-living"	"Non-saline"	"Soil (non-saline)"	"soil"	"tropical soil "	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Nhu"	"Weigh"	"SoilShallow"	NA	NA	NA	NA	"2018-05-21"	"Waimea Valley"
342	"WMEA_00342_No_5"	"SoilMiddleC-5"	"Keck"	"05"	"Estuary"	"Yes"	"SoilMiddle"	"Terrestrial"	"Nonhost"	"Environmental"	"Core Waimea"	NA	21.63696	-158.05855	"Free-living"	"Non-saline"	"Soil (non-saline)"	"soil"	"tropical soil "	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Nhu"	"Weigh"	"SoilMiddle"	NA	NA	NA	NA	"2018-04-25"	"Waimea Valley"
1065	"WMEA_01065_Pl_2"	"MonocotRhizomeC-2"	"Keck"	"02"	"Confluence"	"Yes"	"MonocotRhizome"	"Terrestrial"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Setaria palmifolia"	21.63094	-158.04771	"Host-associated"	"Plant"	"Plant rhizosphere"	"organic material"	"plant-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Anthony"	"Freeze Dry"	"Monocot Plant"	"Poaceae"	"Setaria"	"palmifolia"	NA	"2018-04-10"	"Waimea Valley"
232	"WMEA_00232_Pl_3"	"LichenA-3"	"Keck"	"03"	"Waterfall"	"Yes"	"LichenThallus"	"Terrestrial"	"Plant"	"PrimaryProducer"	"Core Waimea"	"need ID Photo voucher"	21.62997	-158.04263	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Nicole"	"Freeze Dry"	"Lichen"	NA	NA	NA	"what kind of lichen?"	"2018-04-16"	"Waimea Valley"
94	"WMEA_00094_Pl_2"	"DicotFruitC-2"	"Keck"	"02"	"Confluence"	"Yes"	"DicotFruit"	"Terrestrial"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Coffea arabica"	21.63094	-158.04771	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Anthony"	"Freeze Dry"	"Dicot Plant"	"Rubiaceae"	"Coffea"	"arabica"	NA	"2018-04-10"	"Waimea Valley"
511	"WMEA_00511_No_1"	"SedimentB-1"	"Keck"	"01"	"Entrance"	"Yes"	"RiverSediment"	"Riverine"	"Nonhost"	"Environmental"	"Core Waimea"	NA	21.6336	-158.05209	"Free-living"	"Non-saline"	"Sediment (non-saline)"	"sediment"	"sediment"	"Small river biome"	"biome"	"aquatic biome"	"freshwater biome"	"freshwater river biome"	"Craig"	"Weigh"	"RiverSediment"	NA	NA	NA	NA	"2018-06-27"	"Waimea Valley"
976	"WMEA_00976_Pl_6"	"MonocotFlowerC"	"Keck"	"06"	"Beach"	"Yes"	"MonocotFruit"	"Terrestrial"	"Plant"	"PrimaryProducer"	"Core Waimea"	"grass sp"	21.64051	-158.06264	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Anthony"	"Freeze Dry"	"Monocot Plant"	"Poaceae"	NA	NA	"what kind of grass?"	"2018-11-08"	"Waimea Valley"
1001	"WMEA_01001_Pl_6"	"DicotSwabA"	"Keck"	"06"	"Beach"	"Yes"	"DicotLeafSwab"	"Terrestrial"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Hibiscus tiliaceus"	21.64051	-158.06264	"Host-associated"	"Plant"	"Plant surface"	"organic material"	"plant-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Anthony"	NA	"Dicot Plant"	"Malvaceae"	"Hibiscus"	"tiliaceus"	NA	"2018-11-08"	"Waimea Valley"
701	"WMEA_00701_An_5"	"Drosophila"	"Keck"	"05"	"Estuary"	"Yes"	"DrosophilaBaited"	"Terrestrial"	"Animal"	"Herbivore"	"Core Waimea"	"B"	21.63696	-158.05855	"Host-associated"	"Animal"	"Animal corpus"	"organic material"	"animal-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Joanne"	"Sort"	"Fruit Fly"	"Drosophilidae"	"Drosophila"	NA	"ask for species help"	"2018-04-25"	"Waimea Valley"
453	"WMEA_00453_Pl_3"	"MonocotRootA-3"	"Keck"	"03"	"Waterfall"	"Yes"	"MonocotRoot"	"Terrestrial"	"Plant"	"PrimaryProducer"	"Core Waimea"	"need ID Photo voucher"	21.62997	-158.04263	"Host-associated"	"Plant"	"Plant rhizosphere"	"organic material"	"plant-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Anthony"	"Freeze Dry"	"Monocot Plant"	NA	NA	NA	"what kind of monocot?"	"2018-04-16"	"Waimea Valley"
229	"WMEA_00229_Pl_3"	"FernA-3"	"Keck"	"03"	"Waterfall"	"Yes"	"FernThallus"	"Terrestrial"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Microsorum grossum"	21.62997	-158.04263	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Nicole"	"Freeze Dry"	"Fern"	"Polypodiaceae"	"Microsorum"	"grossum"	NA	"2018-04-16"	"Waimea Valley"
109	"WMEA_00109_Pl_2"	"MonocotLeafC-2"	"Keck"	"02"	"Confluence"	"Yes"	"MonocotLeaf"	"Terrestrial"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Setaria palmifolia"	21.63094	-158.04771	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Anthony"	"Freeze Dry"	"Monocot Plant"	"Poaceae"	"Setaria"	"palmifolia"	NA	"2018-04-10"	"Waimea Valley"
359	"WMEA_00359_Pl_4"	"DicotStemA-4"	"Keck"	"04"	"DrumRoad"	"Yes"	"DicotStem"	"Terrestrial"	"Plant"	"PrimaryProducer"	"Core Waimea"	"Thespesia populnea"	21.6203	-158.01466	"Host-associated"	"Plant"	"Plant corpus"	"organic material"	"plant-associated habitat"	"tropical broadleaf forest biome"	"biome"	"terrestrial biome"	"forest biome"	"tropical broadleaf forest biome"	"Anthony"	"Freeze Dry"	"Dicot Plant"	"Malvaceae"	"Thespesia"	"populnea"	NA	"2018-05-21"	"Waimea Valley"
